Date,Region,"Total First Vaccine Doses","Total Fully Vaccinated","Total Vaccine Doses","New First Vaccine Doses","New Fully Vaccinated","New Vaccine Doses"
2020/12/24,"Far North East",,,,,,
2020/12/24,"Far North East",,,,,,
2020/12/24,"North West",,,,,,
2020/12/24,"North West",,,,,,
2020/12/24,"North West",,,,,,
2020/12/24,"North West",,,,,,
2020/12/24,"North Central",,,,,,
2020/12/24,"North Central",,,,,,
2020/12/24,"North Central",,,,,,
2020/12/24,"North East",,,,,,
2020/12/24,"North East",,,,,,
2020/12/24,"North East",,,,,,
2020/12/24,Saskatoon,,,,,,
2020/12/24,"Central West",,,,,,
2020/12/24,"Central West",,,,,,
2020/12/24,"Central East",,,,,,
2020/12/24,"Central East",,,,,,
2020/12/24,"Central East",,,,,,
2020/12/24,"Central East",,,,,,
2020/12/24,"Central East",,,,,,
2020/12/24,Regina,,,,,,
2020/12/24,"South West",,,,,,
2020/12/24,"South West",,,,,,
2020/12/24,"South Central",,,,,,
2020/12/24,"South Central",,,,,,
2020/12/24,"South East",,,,,,
2020/12/24,"South East",,,,,,
2020/12/24,"South East",,,,,,
2020/12/24,"South East",,,,,,
2020/12/25,"Far North West",,,,,,
2020/12/25,"Far North West",,,,,,
2020/12/25,"Far North Central",,,,,,
2020/12/25,"Far North East",,,,,,
2020/12/25,"Far North East",,,,,,
2020/12/25,"North West",,,,,,
2020/12/25,"North West",,,,,,
2020/12/25,"North West",,,,,,
2020/12/25,"North West",,,,,,
2020/12/25,"North Central",,,,,,
2020/12/25,"North Central",,,,,,
2020/12/25,"North Central",,,,,,
2020/12/25,"North East",,,,,,
2020/12/25,"North East",,,,,,
2020/12/25,"North East",,,,,,
2020/12/25,Saskatoon,,,,,,
2020/12/25,"Central West",,,,,,
2020/12/25,"Central West",,,,,,
2020/12/25,"Central East",,,,,,
2020/12/25,"Central East",,,,,,
2020/12/25,"Central East",,,,,,
2020/12/25,"Central East",,,,,,
2020/12/25,"Central East",,,,,,
2020/12/25,Regina,,,,,,
2020/12/25,"South West",,,,,,
2020/12/25,"South West",,,,,,
2020/12/25,"South Central",,,,,,
2020/12/25,"South Central",,,,,,
2020/12/25,"South East",,,,,,
2020/12/25,"South East",,,,,,
2020/12/25,"South East",,,,,,
2020/12/25,"South East",,,,,,
2020/12/26,"Far North West",,,,,,
2020/12/26,"Far North West",,,,,,
2020/12/26,"Far North Central",,,,,,
2020/12/26,"Far North East",,,,,,
2020/12/26,"Far North East",,,,,,
2020/12/26,"North West",,,,,,
2020/12/26,"North West",,,,,,
2020/12/26,"North West",,,,,,
2020/12/26,"North West",,,,,,
2020/12/26,"North Central",,,,,,
2020/12/26,"North Central",,,,,,
2020/12/26,"North Central",,,,,,
2020/12/26,"North East",,,,,,
2020/12/26,"North East",,,,,,
2020/12/26,"North East",,,,,,
2020/12/26,Saskatoon,,,,,,
2020/12/26,"Central West",,,,,,
2020/12/26,"Central West",,,,,,
2020/12/26,"Central East",,,,,,
2020/12/26,"Central East",,,,,,
2020/12/26,"Central East",,,,,,
2020/12/26,"Central East",,,,,,
2020/12/26,"Central East",,,,,,
2020/12/26,Regina,,,,,,
2020/12/26,"South West",,,,,,
2020/12/26,"South West",,,,,,
2020/12/26,"South Central",,,,,,
2020/12/26,"South Central",,,,,,
2020/12/26,"South East",,,,,,
2020/12/26,"South East",,,,,,
2020/12/26,"South East",,,,,,
2020/12/26,"South East",,,,,,
2020/12/27,"Far North West",,,,,,
2020/12/27,"Far North West",,,,,,
2020/12/27,"Far North Central",,,,,,
2020/12/27,"Far North East",,,,,,
2020/12/27,"Far North East",,,,,,
2020/12/27,"North West",,,,,,
2020/12/27,"North West",,,,,,
2020/12/27,"North West",,,,,,
2020/12/27,"North West",,,,,,
2020/12/27,"North Central",,,,,,
2020/12/27,"North Central",,,,,,
2020/12/27,"North Central",,,,,,
2020/12/27,"North East",,,,,,
2020/12/27,"North East",,,,,,
2020/12/27,"North East",,,,,,
2020/12/27,Saskatoon,,,,,,
2020/12/27,"Central West",,,,,,
2020/12/27,"Central West",,,,,,
2020/12/27,"Central East",,,,,,
2020/12/27,"Central East",,,,,,
2020/12/27,"Central East",,,,,,
2020/12/27,"Central East",,,,,,
2020/12/27,"Central East",,,,,,
2020/12/27,Regina,,,,,,
2020/12/27,"South West",,,,,,
2020/12/27,"South West",,,,,,
2020/12/27,"South Central",,,,,,
2020/12/27,"South Central",,,,,,
2020/12/27,"South East",,,,,,
2020/12/27,"South East",,,,,,
2020/12/27,"South East",,,,,,
2020/12/27,"South East",,,,,,
2020/12/28,"Far North West",,,,,,
2020/12/28,"Far North West",,,,,,
2020/12/28,"Far North Central",,,,,,
2020/12/28,"Far North East",,,,,,
2020/12/28,"Far North East",,,,,,
2020/12/28,"North West",,,,,,
2020/12/28,"North West",,,,,,
2020/12/28,"North West",,,,,,
2020/12/28,"North West",,,,,,
2020/12/28,"North Central",,,,,,
2020/12/28,"North Central",,,,,,
2020/12/28,"North Central",,,,,,
2020/12/28,"North East",,,,,,
2020/12/28,"North East",,,,,,
2020/12/28,"North East",,,,,,
2020/12/28,Saskatoon,,,,,,
2020/12/28,"Central West",,,,,,
2020/12/28,"Central West",,,,,,
2020/12/28,"Central East",,,,,,
2020/12/28,"Central East",,,,,,
2020/12/28,"Central East",,,,,,
2020/12/28,"Central East",,,,,,
2020/12/28,"Central East",,,,,,
2020/12/28,Regina,,,,,,
2020/12/28,"South West",,,,,,
2020/12/28,"South West",,,,,,
2020/12/28,"South Central",,,,,,
2020/12/28,"South Central",,,,,,
2020/12/28,"South East",,,,,,
2020/12/28,"South East",,,,,,
2020/12/28,"South East",,,,,,
2020/12/28,"South East",,,,,,
2020/12/29,"Far North West",,,,,,
2020/12/29,"Far North West",,,,,,
2020/12/29,"Far North Central",,,,,,
2020/12/29,"Far North East",,,,,,
2020/12/29,"Far North East",,,,,,
2020/12/29,"North West",,,,,,
2020/12/29,"North West",,,,,,
2020/12/29,"North West",,,,,,
2020/12/29,"North West",,,,,,
2020/12/29,"North Central",,,,,,
2020/12/29,"North Central",,,,,,
2020/12/29,"North Central",,,,,,
2020/12/29,"North East",,,,,,
2020/12/29,"North East",,,,,,
2020/12/29,"North East",,,,,,
2020/12/29,Saskatoon,,,,,,
2020/12/29,"Central West",,,,,,
2020/12/29,"Central West",,,,,,
2020/12/29,"Central East",,,,,,
2020/12/29,"Central East",,,,,,
2020/12/29,"Central East",,,,,,
2020/12/29,"Central East",,,,,,
2020/12/29,"Central East",,,,,,
2020/12/29,Regina,,,,,,
2020/12/29,"South West",,,,,,
2020/12/29,"South West",,,,,,
2020/12/29,"South Central",,,,,,
2020/12/29,"South Central",,,,,,
2020/12/29,"South East",,,,,,
2020/12/29,"South East",,,,,,
2020/12/29,"South East",,,,,,
2020/12/29,"South East",,,,,,
2020/12/30,"Far North West",,,,,,
2020/12/30,"Far North West",,,,,,
2020/12/30,"Far North Central",,,,,,
2020/12/30,"Far North East",,,,,,
2020/12/30,"Far North East",,,,,,
2020/12/30,"North West",,,,,,
2020/12/30,"North West",,,,,,
2020/12/30,"North West",,,,,,
2020/12/30,"North West",,,,,,
2020/12/30,"North Central",,,,,,
2020/12/30,"North Central",,,,,,
2020/12/30,"North Central",,,,,,
2020/12/30,"North East",,,,,,
2020/12/30,"North East",,,,,,
2020/12/30,"North East",,,,,,
2020/12/30,Saskatoon,,,,,,
2020/12/30,"Central West",,,,,,
2020/12/30,"Central West",,,,,,
2020/12/30,"Central East",,,,,,
2020/12/30,"Central East",,,,,,
2020/12/30,"Central East",,,,,,
2020/12/30,"Central East",,,,,,
2020/12/30,"Central East",,,,,,
2020/12/30,Regina,,,,,,
2020/12/30,"South West",,,,,,
2020/12/30,"South West",,,,,,
2020/12/30,"South Central",,,,,,
2020/12/30,"South Central",,,,,,
2020/12/30,"South East",,,,,,
2020/12/30,"South East",,,,,,
2020/12/30,"South East",,,,,,
2020/12/30,"South East",,,,,,
2020/12/31,"Far North West",,,,,,
2020/12/31,"Far North West",,,,,,
2020/12/31,"Far North Central",,,,,,
2020/12/31,"Far North East",,,,,,
2020/12/31,"Far North East",,,,,,
2020/12/31,"North West",,,,,,
2020/12/31,"North West",,,,,,
2020/12/31,"North West",,,,,,
2020/12/31,"North West",,,,,,
2020/12/31,"North Central",,,,,,
2020/12/31,"North Central",,,,,,
2020/12/31,"North Central",,,,,,
2020/12/31,"North East",,,,,,
2020/12/31,"North East",,,,,,
2020/12/31,"North East",,,,,,
2020/12/31,Saskatoon,,,,,,
2020/12/31,"Central West",,,,,,
2020/12/31,"Central West",,,,,,
2020/12/31,"Central East",,,,,,
2020/12/31,"Central East",,,,,,
2020/12/31,"Central East",,,,,,
2020/12/31,"Central East",,,,,,
2020/12/31,"Central East",,,,,,
2020/12/31,Regina,,,,,,
2020/12/31,"South West",,,,,,
2020/12/31,"South West",,,,,,
2020/12/31,"South Central",,,,,,
2020/12/31,"South Central",,,,,,
2020/12/31,"South East",,,,,,
2020/12/31,"South East",,,,,,
2020/12/31,"South East",,,,,,
2020/12/31,"South East",,,,,,
2021/01/01,"Far North West",,,,,,
2021/01/01,"Far North West",,,,,,
2021/01/01,"Far North Central",,,,,,
2021/01/01,"Far North East",,,,,,
2021/01/01,"Far North East",,,,,,
2021/01/01,"North West",,,,,,
2021/01/01,"North West",,,,,,
2021/01/01,"North West",,,,,,
2021/01/01,"North West",,,,,,
2021/01/01,"North Central",,,,,,
2021/01/01,"North Central",,,,,,
2021/01/01,"North Central",,,,,,
2021/01/01,"North East",,,,,,
2021/01/01,"North East",,,,,,
2021/01/01,"North East",,,,,,
2021/01/01,Saskatoon,,,,,,
2021/01/01,"Central West",,,,,,
2021/01/01,"Central West",,,,,,
2021/01/01,"Central East",,,,,,
2021/01/01,"Central East",,,,,,
2021/01/01,"Central East",,,,,,
2021/01/01,"Central East",,,,,,
2021/01/01,"Central East",,,,,,
2021/01/01,Regina,,,,,,
2021/01/01,"South West",,,,,,
2021/01/01,"South West",,,,,,
2021/01/01,"South Central",,,,,,
2021/01/01,"South Central",,,,,,
2021/01/01,"South East",,,,,,
2021/01/01,"South East",,,,,,
2021/01/01,"South East",,,,,,
2021/01/01,"South East",,,,,,
2021/01/02,"Far North West",,,,,,
2021/01/02,"Far North West",,,,,,
2021/01/02,"Far North Central",,,,,,
2021/01/02,"Far North East",,,,,,
2021/01/02,"Far North East",,,,,,
2021/01/02,"North West",,,,,,
2021/01/02,"North West",,,,,,
2021/01/02,"North West",,,,,,
2021/01/02,"North West",,,,,,
2021/01/02,"North Central",,,,,,
2021/01/02,"North Central",,,,,,
2021/01/02,"North Central",,,,,,
2021/01/02,"North East",,,,,,
2021/01/02,"North East",,,,,,
2021/01/02,"North East",,,,,,
2021/01/02,Saskatoon,,,,,,
2021/01/02,"Central West",,,,,,
2021/01/02,"Central West",,,,,,
2021/01/02,"Central East",,,,,,
2021/01/02,"Central East",,,,,,
2021/01/02,"Central East",,,,,,
2021/01/02,"Central East",,,,,,
2021/01/02,"Central East",,,,,,
2021/01/02,Regina,,,,,,
2021/01/02,"South West",,,,,,
2021/01/02,"South West",,,,,,
2021/01/02,"South Central",,,,,,
2021/01/02,"South Central",,,,,,
2021/01/02,"South East",,,,,,
2021/01/02,"South East",,,,,,
2021/01/02,"South East",,,,,,
2021/01/02,"South East",,,,,,
2021/01/03,"Far North West",,,,,,
2021/01/03,"Far North West",,,,,,
2021/01/03,"Far North Central",,,,,,
2021/01/03,"Far North East",,,,,,
2021/01/03,"Far North East",,,,,,
2021/01/03,"North West",,,,,,
2021/01/03,"North West",,,,,,
2021/01/03,"North West",,,,,,
2021/01/03,"North West",,,,,,
2021/01/03,"North Central",,,,,,
2021/01/03,"North Central",,,,,,
2021/01/03,"North Central",,,,,,
2021/01/03,"North East",,,,,,
2021/01/03,"North East",,,,,,
2021/01/03,"North East",,,,,,
2021/01/03,Saskatoon,,,,,,
2021/01/03,"Central West",,,,,,
2021/01/03,"Central West",,,,,,
2021/01/03,"Central East",,,,,,
2021/01/03,"Central East",,,,,,
2021/01/03,"Central East",,,,,,
2021/01/03,"Central East",,,,,,
2021/01/03,"Central East",,,,,,
2021/01/03,Regina,,,,,,
2021/01/03,"South West",,,,,,
2021/01/03,"South West",,,,,,
2021/01/03,"South Central",,,,,,
2021/01/03,"South Central",,,,,,
2021/01/03,"South East",,,,,,
2021/01/03,"South East",,,,,,
2021/01/03,"South East",,,,,,
2021/01/03,"South East",,,,,,
2021/01/04,"Far North West",,,,,,
2021/01/04,"Far North West",,,,,,
2021/01/04,"Far North Central",,,,,,
2021/01/04,"Far North East",,,,,,
2021/01/04,"Far North East",,,,,,
2021/01/04,"North West",,,,,,
2021/01/04,"North West",,,,,,
2021/01/04,"North West",,,,,,
2021/01/04,"North West",,,,,,
2021/01/04,"North Central",,,,,,
2021/01/04,"North Central",,,,,,
2021/01/04,"North Central",,,,,,
2021/01/04,"North East",,,,,,
2021/01/04,"North East",,,,,,
2021/01/04,"North East",,,,,,
2021/01/04,Saskatoon,,,,,,
2021/01/04,"Central West",,,,,,
2021/01/04,"Central West",,,,,,
2021/01/04,"Central East",,,,,,
2021/01/04,"Central East",,,,,,
2021/01/04,"Central East",,,,,,
2021/01/04,"Central East",,,,,,
2021/01/04,"Central East",,,,,,
2021/01/04,Regina,,,,,,
2021/01/04,"South West",,,,,,
2021/01/04,"South West",,,,,,
2021/01/04,"South Central",,,,,,
2021/01/04,"South Central",,,,,,
2021/01/04,"South East",,,,,,
2021/01/04,"South East",,,,,,
2021/01/04,"South East",,,,,,
2021/01/04,"South East",,,,,,
2021/01/05,"Far North West",,,,,,
2021/01/05,"Far North West",,,,,,
2021/01/05,"Far North Central",,,,,,
2021/01/05,"Far North East",,,,,,
2021/01/05,"Far North East",,,,,,
2021/01/05,"North West",,,,,,
2021/01/05,"North West",,,,,,
2021/01/05,"North West",,,,,,
2021/01/05,"North West",,,,,,
2021/01/05,"North Central",,,,,,
2021/01/05,"North Central",,,,,,
2021/01/05,"North Central",,,,,,
2021/01/05,"North East",,,,,,
2021/01/05,"North East",,,,,,
2021/01/05,"North East",,,,,,
2021/01/05,Saskatoon,,,,,,
2021/01/05,"Central West",,,,,,
2021/01/05,"Central West",,,,,,
2021/01/05,"Central East",,,,,,
2021/01/05,"Central East",,,,,,
2021/01/05,"Central East",,,,,,
2021/01/05,"Central East",,,,,,
2021/01/05,"Central East",,,,,,
2021/01/05,Regina,,,,,,
2021/01/05,"South West",,,,,,
2021/01/05,"South West",,,,,,
2021/01/05,"South Central",,,,,,
2021/01/05,"South Central",,,,,,
2021/01/05,"South East",,,,,,
2021/01/05,"South East",,,,,,
2021/01/05,"South East",,,,,,
2021/01/05,"South East",,,,,,
2021/01/06,"Far North West",,,,,,
2021/01/06,"Far North West",,,,,,
2021/01/06,"Far North Central",,,,,,
2021/01/06,"Far North East",,,,,,
2021/01/06,"Far North East",,,,,,
2021/01/06,"North West",,,,,,
2021/01/06,"North West",,,,,,
2021/01/06,"North West",,,,,,
2021/01/06,"North West",,,,,,
2021/01/06,"North Central",,,,,,
2021/01/06,"North Central",,,,,,
2021/01/06,"North Central",,,,,,
2021/01/06,"North East",,,,,,
2021/01/06,"North East",,,,,,
2021/01/06,"North East",,,,,,
2021/01/06,Saskatoon,,,,,,
2021/01/06,"Central West",,,,,,
2021/01/06,"Central West",,,,,,
2021/01/06,"Central East",,,,,,
2021/01/06,"Central East",,,,,,
2021/01/06,"Central East",,,,,,
2021/01/06,"Central East",,,,,,
2021/01/06,"Central East",,,,,,
2021/01/06,Regina,,,,,,
2021/01/06,"South West",,,,,,
2021/01/06,"South West",,,,,,
2021/01/06,"South Central",,,,,,
2021/01/06,"South Central",,,,,,
2021/01/06,"South East",,,,,,
2021/01/06,"South East",,,,,,
2021/01/06,"South East",,,,,,
2021/01/06,"South East",,,,,,
2021/01/07,"Far North West",,,,,,
2021/01/07,"Far North West",,,,,,
2021/01/07,"Far North Central",,,,,,
2021/01/07,"Far North East",,,,,,
2021/01/07,"Far North East",,,,,,
2021/01/07,"North West",,,,,,
2021/01/07,"North West",,,,,,
2021/01/07,"North West",,,,,,
2021/01/07,"North West",,,,,,
2021/01/07,"North Central",,,,,,
2021/01/07,"North Central",,,,,,
2021/01/07,"North Central",,,,,,
2021/01/07,"North East",,,,,,
2021/01/07,"North East",,,,,,
2021/01/07,"North East",,,,,,
2021/01/07,Saskatoon,,,,,,
2021/01/07,"Central West",,,,,,
2021/01/07,"Central West",,,,,,
2021/01/07,"Central East",,,,,,
2021/01/07,"Central East",,,,,,
2021/01/07,"Central East",,,,,,
2021/01/07,"Central East",,,,,,
2021/01/07,"Central East",,,,,,
2021/01/07,Regina,,,,,,
2021/01/07,"South West",,,,,,
2021/01/07,"South West",,,,,,
2021/01/07,"South Central",,,,,,
2021/01/07,"South Central",,,,,,
2021/01/07,"South East",,,,,,
2021/01/07,"South East",,,,,,
2021/01/07,"South East",,,,,,
2021/01/07,"South East",,,,,,
2021/01/08,"Far North West",,,,,,
2021/01/08,"Far North West",,,,,,
2021/01/08,"Far North Central",,,,,,
2021/01/08,"Far North East",,,,,,
2021/01/08,"Far North East",,,,,,
2021/01/08,"North West",,,,,,
2021/01/08,"North West",,,,,,
2021/01/08,"North West",,,,,,
2021/01/08,"North West",,,,,,
2021/01/08,"North Central",,,,,,
2021/01/08,"North Central",,,,,,
2021/01/08,"North Central",,,,,,
2021/01/08,"North East",,,,,,
2021/01/08,"North East",,,,,,
2021/01/08,"North East",,,,,,
2021/01/08,Saskatoon,,,,,,
2021/01/08,"Central West",,,,,,
2021/01/08,"Central West",,,,,,
2021/01/08,"Central East",,,,,,
2021/01/08,"Central East",,,,,,
2021/01/08,"Central East",,,,,,
2021/01/08,"Central East",,,,,,
2021/01/08,"Central East",,,,,,
2021/01/08,Regina,,,,,,
2021/01/08,"South West",,,,,,
2021/01/08,"South West",,,,,,
2021/01/08,"South Central",,,,,,
2021/01/08,"South Central",,,,,,
2021/01/08,"South East",,,,,,
2021/01/08,"South East",,,,,,
2021/01/08,"South East",,,,,,
2021/01/08,"South East",,,,,,
2021/01/09,"Far North West",,,,,,
2021/01/09,"Far North West",,,,,,
2021/01/09,"Far North Central",,,,,,
2021/01/09,"Far North East",,,,,,
2021/01/09,"Far North East",,,,,,
2021/01/09,"North West",,,,,,
2021/01/09,"North West",,,,,,
2021/01/09,"North West",,,,,,
2021/01/09,"North West",,,,,,
2021/01/09,"North Central",,,,,,
2021/01/09,"North Central",,,,,,
2021/01/09,"North Central",,,,,,
2021/01/09,"North East",,,,,,
2021/01/09,"North East",,,,,,
2021/01/09,"North East",,,,,,
2021/01/09,Saskatoon,,,,,,
2021/01/09,"Central West",,,,,,
2021/01/09,"Central West",,,,,,
2021/01/09,"Central East",,,,,,
2021/01/09,"Central East",,,,,,
2021/01/09,"Central East",,,,,,
2021/01/09,"Central East",,,,,,
2021/01/09,"Central East",,,,,,
2021/01/09,Regina,,,,,,
2021/01/09,"South West",,,,,,
2021/01/09,"South West",,,,,,
2021/01/09,"South Central",,,,,,
2021/01/09,"South Central",,,,,,
2021/01/09,"South East",,,,,,
2021/01/09,"South East",,,,,,
2021/01/09,"South East",,,,,,
2021/01/09,"South East",,,,,,
2021/01/10,"Far North West",,,,,,
2021/01/10,"Far North West",,,,,,
2021/01/10,"Far North Central",,,,,,
2021/01/10,"Far North East",,,,,,
2021/01/10,"Far North East",,,,,,
2021/01/10,"North West",,,,,,
2021/01/10,"North West",,,,,,
2021/01/10,"North West",,,,,,
2021/01/10,"North West",,,,,,
2021/01/10,"North Central",,,,,,
2021/01/10,"North Central",,,,,,
2021/01/10,"North Central",,,,,,
2021/01/10,"North East",,,,,,
2021/01/10,"North East",,,,,,
2021/01/10,"North East",,,,,,
2021/01/10,Saskatoon,,,,,,
2021/01/10,"Central West",,,,,,
2021/01/10,"Central West",,,,,,
2021/01/10,"Central East",,,,,,
2021/01/10,"Central East",,,,,,
2021/01/10,"Central East",,,,,,
2021/01/10,"Central East",,,,,,
2021/01/10,"Central East",,,,,,
2021/01/10,Regina,,,,,,
2021/01/10,"South West",,,,,,
2021/01/10,"South West",,,,,,
2021/01/10,"South Central",,,,,,
2021/01/10,"South Central",,,,,,
2021/01/10,"South East",,,,,,
2021/01/10,"South East",,,,,,
2021/01/10,"South East",,,,,,
2021/01/10,"South East",,,,,,
2021/01/11,"Far North West",,,,,,
2021/01/11,"Far North West",,,,,,
2021/01/11,"Far North Central",,,,,,
2021/01/11,"Far North East",,,,,,
2021/01/11,"Far North East",,,,,,
2021/01/11,"North West",,,,,,
2021/01/11,"North West",,,,,,
2021/01/11,"North West",,,,,,
2021/01/11,"North West",,,,,,
2021/01/11,"North Central",,,,,,
2021/01/11,"North Central",,,,,,
2021/01/11,"North Central",,,,,,
2021/01/11,"North East",,,,,,
2021/01/11,"North East",,,,,,
2021/01/11,"North East",,,,,,
2021/01/11,Saskatoon,,,,,,
2021/01/11,"Central West",,,,,,
2021/01/11,"Central West",,,,,,
2021/01/11,"Central East",,,,,,
2021/01/11,"Central East",,,,,,
2021/01/11,"Central East",,,,,,
2021/01/11,"Central East",,,,,,
2021/01/11,"Central East",,,,,,
2021/01/11,Regina,,,,,,
2021/01/11,"South West",,,,,,
2021/01/11,"South West",,,,,,
2021/01/11,"South Central",,,,,,
2021/01/11,"South Central",,,,,,
2021/01/11,"South East",,,,,,
2021/01/11,"South East",,,,,,
2021/01/11,"South East",,,,,,
2021/01/11,"South East",,,,,,
2021/01/12,"Far North West",,,,,,
2021/01/12,"Far North West",,,,,,
2021/01/12,"Far North Central",,,,,,
2021/01/12,"Far North East",,,,,,
2021/01/12,"Far North East",,,,,,
2021/01/12,"North West",,,,,,
2021/01/12,"North West",,,,,,
2021/01/12,"North West",,,,,,
2021/01/12,"North West",,,,,,
2021/01/12,"North Central",,,,,,
2021/01/12,"North Central",,,,,,
2021/01/12,"North Central",,,,,,
2021/01/12,"North East",,,,,,
2021/01/12,"North East",,,,,,
2021/01/12,"North East",,,,,,
2021/01/12,Saskatoon,,,,,,
2021/01/12,"Central West",,,,,,
2021/01/12,"Central West",,,,,,
2021/01/12,"Central East",,,,,,
2021/01/12,"Central East",,,,,,
2021/01/12,"Central East",,,,,,
2021/01/12,"Central East",,,,,,
2021/01/12,"Central East",,,,,,
2021/01/12,Regina,,,,,,
2021/01/12,"South West",,,,,,
2021/01/12,"South West",,,,,,
2021/01/12,"South Central",,,,,,
2021/01/12,"South Central",,,,,,
2021/01/12,"South East",,,,,,
2021/01/12,"South East",,,,,,
2021/01/12,"South East",,,,,,
2021/01/12,"South East",,,,,,
2021/01/13,"Far North West",,,,,,
2021/01/13,"Far North West",,,,,,
2021/01/13,"Far North Central",,,,,,
2021/01/13,"Far North East",,,,,,
2021/01/13,"Far North East",,,,,,
2021/01/13,"North West",,,,,,
2021/01/13,"North West",,,,,,
2021/01/13,"North West",,,,,,
2021/01/13,"North West",,,,,,
2021/01/13,"North Central",,,,,,
2021/01/13,"North Central",,,,,,
2021/01/13,"North Central",,,,,,
2021/01/13,"North East",,,,,,
2021/01/13,"North East",,,,,,
2021/01/13,"North East",,,,,,
2021/01/13,Saskatoon,,,,,,
2021/01/13,"Central West",,,,,,
2021/01/13,"Central West",,,,,,
